@timestamp,@message,@logStream,@log
2024-11-21 19:23:44.825,"Traceback (most recent call last):
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"engine(args)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"return _load(
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.825,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.810,"/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.810,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:43.525,"s3key: scripts/Anomaly Detection/blocks/split_data.py path: /tmp/scripts/Anomaly Detection/blocks filename: split_data.py
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
